image_id,category,license,dataset_name,image_path,description,source_url,data_kind,is_external_reference
HF-JEWELRY-1798,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_051.png,"Pair of gold earrings with floral and geometric designs, hanging from a triangular pendant.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1799,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_052.png,Pair of ornate gold earrings with leaf and floral designs.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1800,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_053.png,A pair of ornate gold earrings with a circular design and dangling accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1801,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_054.png,Pair of ornate gold earrings with intricate detailing and dangling elements.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1802,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_055.png,Pair of ornate gold earrings with crescent moon and fringe detailing.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1803,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_056.png,"Pair of ornate gold earrings with heart-shaped pendants, leaf accents, and dangling chains.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1804,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_057.png,Pair of ornate gold earrings with teardrop-shaped tops and dangling spherical accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1805,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_058.png,A pair of gold earrings with a diamond-shaped top and dangling floral motifs.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1806,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_059.png,Image of a pair of ornate gold earrings with intricate filigree work and dangling elements.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1807,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_060.png,"Pair of gold earrings with circular and lattice designs, hanging teardrop accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1808,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_061.png,"Pair of ornate gold earrings with floral and filigree designs, hanging from a rectangular base.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1809,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_062.png,"A pair of ornate gold earrings with geometric designs and small, light-colored stones.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1810,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_063.png,"A pair of ornate gold earrings with intricate detailing and a dangling design, set against a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1811,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_064.png,"Pair of ornate gold earrings with teardrop and paisley motifs, hanging from chains with decorative accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1812,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_065.png,A pair of ornate gold earrings with heart-shaped pendants and dangling chains.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1813,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_066.png,"A pair of ornate, gold, dangling earrings with intricate detailing and a triangular design.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1814,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_067.png,A pair of ornate gold earrings with intricate detailing and a dangling design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1815,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_068.png,A pair of ornate gold earrings with intricate detailing and a dangling design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1816,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_069.png,A pair of ornate gold earrings with intricate detailing and a dangling design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1817,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_070.png,Pair of ornate gold earrings with dangling elements and intricate detailing.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1818,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_071.png,A pair of ornate gold earrings with heart-shaped pendants and dangling chains.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1819,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_072.png,Pair of ornate gold earrings with heart-shaped pendants and intricate detailing.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1820,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_073.png,A pair of ornate gold earrings with heart-shaped pendants and dangling embellishments.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1821,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_074.png,A pair of ornate gold earrings with heart-shaped pendants and dangling chains.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1822,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_075.png,"A pair of ornate gold earrings with dangling elements, intricate detailing, and a teardrop shape at the top.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1823,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_076.png,A pair of ornate gold earrings with heart-shaped pendants and dangling chains.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1824,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_077.png,"A pair of ornate gold earrings with multicolored gemstones, ideal for generating images of intricate jewelry.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1825,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_078.png,Pair of ornate gold earrings with intricate detailing and a triangular pendant design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1826,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_079.png,A pair of ornate gold earrings with intricate detailing and a heart-shaped central design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1827,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/021_080.png,"A pair of ornate, gold, filigree earrings with dangling accents against a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1828,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_001.png,"A pair of ornate gold earrings with flower-shaped details, perfect for a jewelry dataset.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1829,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_002.png,Pair of gold earrings featuring a floral design and a coin with a woman's profile.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1830,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_003.png,A pair of ornate gold earrings with crescent-shaped hoops and teardrop pendants.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1831,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_004.png,"Pair of ornate gold earrings with circular, fan-shaped designs and dangling accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1832,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_005.png,"A pair of ornate, gold, teardrop earrings with floral and sunburst details, hanging from a chain.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1833,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_006.png,"A pair of ornate gold earrings with circular, floral designs and teardrop accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1834,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_007.png,"A pair of ornate gold earrings, each featuring a flower, two circular elements, and dangling teardrops.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1835,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_008.png,A pair of ornate gold earrings with a crescent moon design and dangling accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1836,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_009.png,A pair of ornate gold earrings with circular and triangular motifs hanging from a beaded chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1837,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_010.png,"A pair of ornate gold earrings with floral and heart-shaped motifs, hanging from a central bar.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1838,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_011.png,"A pair of ornate, gold, heart-shaped earrings with dangling bells.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1839,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_012.png,"A pair of intricately detailed gold earrings with circular jhumkas and teardrop accents, set against a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1840,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_013.png,Pair of ornate gold triangle earrings with dangling bells.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1841,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_014.png,"A pair of ornate gold earrings with circular and floral designs, featuring jhumka-style dangling bells.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1842,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_015.png,"A pair of ornate, gold, filigree earrings with teardrop accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1843,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_016.png,"Intricate gold earrings with heart-shaped tops, circular middles, and dangling accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1844,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_017.png,A pair of ornate gold earrings with intricate filigree work and dangling accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1845,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_018.png,"A pair of intricately designed, gold earrings with multiple crescent-shaped layers and dangling elements.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1846,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_019.png,"Pair of ornate gold earrings with red gemstone accents, intricate floral and filigree detailing.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1847,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_020.png,"A pair of ornate gold earrings with circular filigree designs, floral accents, and dangling chains.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1848,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_021.png,"A pair of ornate gold earrings with circular designs, floral accents, and dangling beads.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-1849,earring_best,MIT,sidd707/jewelry-design-dataset,earring_best/022_022.png,"A pair of ornate, gold, crescent-shaped earrings with intricate detailing and dangling accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
