external_id,name,category,material,plating,color,size,style,gender,stone,moq,reference_price,currency,image_url,source_url,source_name,data_kind,is_external_reference
JW-36368BAA-03,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Red Crystal / 9,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v0_781d93d2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-03,Jewena,external_reference,true
JW-36368BAA-04,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Red Crystal / 10,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v0_781d93d2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-04,Jewena,external_reference,true
JW-36368BAA-05,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Red Crystal / 11,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v0_781d93d2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-05,Jewena,external_reference,true
JW-36368BAA-06,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Red Crystal / 12,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v0_781d93d2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-06,Jewena,external_reference,true
JW-36368BAA-07,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Red Crystal / 13,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v0_781d93d2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-07,Jewena,external_reference,true
JW-36368BAA-08,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Clear Crystal / 7,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v1_122716f6.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-08,Jewena,external_reference,true
JW-36368BAA-09,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Clear Crystal / 8,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v1_122716f6.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-09,Jewena,external_reference,true
JW-36368BAA-10,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Clear Crystal / 9,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v1_122716f6.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-10,Jewena,external_reference,true
JW-36368BAA-11,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Clear Crystal / 10,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v1_122716f6.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-11,Jewena,external_reference,true
JW-36368BAA-12,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Clear Crystal / 11,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v1_122716f6.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-12,Jewena,external_reference,true
JW-36368BAA-13,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Clear Crystal / 12,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v1_122716f6.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-13,Jewena,external_reference,true
JW-36368BAA-14,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Clear Crystal / 13,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v1_122716f6.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-14,Jewena,external_reference,true
JW-36368BAA-15,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Black Crystal / 7,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v2_02c37f8a.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-15,Jewena,external_reference,true
JW-36368BAA-16,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Black Crystal / 8,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v2_02c37f8a.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-16,Jewena,external_reference,true
JW-36368BAA-17,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Black Crystal / 9,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v2_02c37f8a.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-17,Jewena,external_reference,true
JW-36368BAA-18,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Black Crystal / 10,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v2_02c37f8a.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-18,Jewena,external_reference,true
JW-36368BAA-19,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Black Crystal / 11,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v2_02c37f8a.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-19,Jewena,external_reference,true
JW-36368BAA-20,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Black Crystal / 12,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v2_02c37f8a.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-20,Jewena,external_reference,true
JW-36368BAA-21,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Gold Black Crystal / 13,ring,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/b3/JW-36368BAA/v2_02c37f8a.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-21,Jewena,external_reference,true
JW-36368BAA-22,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Red Crystal / 7,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v3_6fb93568.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-22,Jewena,external_reference,true
JW-36368BAA-23,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Red Crystal / 8,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v3_6fb93568.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-23,Jewena,external_reference,true
JW-36368BAA-24,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Red Crystal / 9,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v3_6fb93568.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-24,Jewena,external_reference,true
JW-36368BAA-25,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Red Crystal / 10,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v3_6fb93568.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-25,Jewena,external_reference,true
JW-36368BAA-26,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Red Crystal / 11,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v3_6fb93568.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-26,Jewena,external_reference,true
JW-36368BAA-27,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Red Crystal / 12,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v3_6fb93568.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-27,Jewena,external_reference,true
JW-36368BAA-28,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Red Crystal / 13,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v3_6fb93568.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-28,Jewena,external_reference,true
JW-36368BAA-29,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Clear Crystal / 7,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v4_3ef707e2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-29,Jewena,external_reference,true
JW-36368BAA-30,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Clear Crystal / 8,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v4_3ef707e2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-30,Jewena,external_reference,true
JW-36368BAA-31,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Clear Crystal / 9,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v4_3ef707e2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-31,Jewena,external_reference,true
JW-36368BAA-32,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Clear Crystal / 10,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v4_3ef707e2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-32,Jewena,external_reference,true
JW-36368BAA-33,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Clear Crystal / 11,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v4_3ef707e2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-33,Jewena,external_reference,true
JW-36368BAA-34,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Clear Crystal / 12,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v4_3ef707e2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-34,Jewena,external_reference,true
JW-36368BAA-35,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Clear Crystal / 13,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v4_3ef707e2.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-35,Jewena,external_reference,true
JW-36368BAA-36,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Black Crystal / 7,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v5_e55f6480.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-36,Jewena,external_reference,true
JW-36368BAA-37,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Black Crystal / 8,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v5_e55f6480.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-37,Jewena,external_reference,true
JW-36368BAA-38,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Black Crystal / 9,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v5_e55f6480.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-38,Jewena,external_reference,true
JW-36368BAA-39,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Black Crystal / 10,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v5_e55f6480.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-39,Jewena,external_reference,true
JW-36368BAA-40,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Black Crystal / 11,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v5_e55f6480.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-40,Jewena,external_reference,true
JW-36368BAA-41,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Black Crystal / 12,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v5_e55f6480.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-41,Jewena,external_reference,true
JW-36368BAA-42,Regal 316 Stainless Steel Square Crystal Pavé Wide-Band Men's PVD Ring - Silver Black Crystal / 13,ring,316,PVD,,,,unisex,,1,3.25,USD,https://jewena.com/static/products/b3/JW-36368BAA/v5_e55f6480.webp,https://jewena.com/products/regal-316-square-crystal-pave-wide-band-men-s-ring?variant=JW-36368BAA-42,Jewena,external_reference,true
JW-A8CF2F47-01,Iced Elephant Head 316 Stainless Steel Rope Bail Pendant PVD - Gold Without Chain,necklace,316,PVD,,,,unisex,,1,3.76,USD,https://jewena.com/static/products/7b/JW-A8CF2F47/0_fbf30618.webp,https://jewena.com/products/iced-elephant-head-316-stainless-steel-rope-bail-pendant?variant=JW-A8CF2F47-01,Jewena,external_reference,true
JW-A8CF2F47-02,Iced Elephant Head 316 Stainless Steel Rope Bail Pendant PVD - Silver Without Chain,necklace,316,PVD,,,,unisex,,1,3.5,USD,https://jewena.com/static/products/7b/JW-A8CF2F47/2_7717e20e.webp,https://jewena.com/products/iced-elephant-head-316-stainless-steel-rope-bail-pendant?variant=JW-A8CF2F47-02,Jewena,external_reference,true
JW-EDF35A54-01,Iced Whale 316 Stainless Steel Pavé Tail Pendant PVD - Gold Without Chain,necklace,316,PVD,,,,unisex,,1,3.93,USD,https://jewena.com/static/products/e6/JW-EDF35A54/2_5f103d33.webp,https://jewena.com/products/iced-whale-316-stainless-steel-pave-tail-pendant?variant=JW-EDF35A54-01,Jewena,external_reference,true
JW-EDF35A54-02,Iced Whale 316 Stainless Steel Pavé Tail Pendant PVD - Silver Without Chain,necklace,316,PVD,,,,unisex,,1,3.68,USD,https://jewena.com/static/products/e6/JW-EDF35A54/1_d4071b0c.webp,https://jewena.com/products/iced-whale-316-stainless-steel-pave-tail-pendant?variant=JW-EDF35A54-02,Jewena,external_reference,true
JW-7827050E-01,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Red Crystal / 7,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v0_99f0e273.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-01,Jewena,external_reference,true
JW-7827050E-02,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Red Crystal / 8,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v0_99f0e273.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-02,Jewena,external_reference,true
JW-7827050E-03,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Red Crystal / 9,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v0_99f0e273.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-03,Jewena,external_reference,true
JW-7827050E-04,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Red Crystal / 10,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v0_99f0e273.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-04,Jewena,external_reference,true
JW-7827050E-05,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Red Crystal / 11,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v0_99f0e273.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-05,Jewena,external_reference,true
JW-7827050E-06,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Red Crystal / 12,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v0_99f0e273.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-06,Jewena,external_reference,true
JW-7827050E-07,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Red Crystal / 13,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v0_99f0e273.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-07,Jewena,external_reference,true
JW-7827050E-08,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Blue Crystal / 7,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v1_9b71dbe4.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-08,Jewena,external_reference,true
JW-7827050E-09,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Blue Crystal / 8,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v1_9b71dbe4.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-09,Jewena,external_reference,true
JW-7827050E-10,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Blue Crystal / 9,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v1_9b71dbe4.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-10,Jewena,external_reference,true
JW-7827050E-11,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Blue Crystal / 10,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v1_9b71dbe4.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-11,Jewena,external_reference,true
JW-7827050E-12,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Blue Crystal / 11,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v1_9b71dbe4.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-12,Jewena,external_reference,true
JW-7827050E-13,Bold Emerald-Cut Crystal Halo 316 Stainless Steel PVD Signet Ring - Gold Blue Crystal / 12,ring,316,PVD,,,,unisex,,1,3.05,USD,https://jewena.com/static/products/a7/JW-7827050E/v1_9b71dbe4.webp,https://jewena.com/products/bold-emerald-cut-crystal-halo-316-stainless-steel-signet-ring?variant=JW-7827050E-13,Jewena,external_reference,true
